EnstID	Gene	MIS	LOF	Silent	Total
NM_022835.1	PLEKHG2	137	10	53	202
ENST00000535426	MAP3K13	33	4	14	51
NM_182557.1	BCL9L	124	33	44	203
ENST00000334849	KRTAP19-7	19	2	13	34
ENST00000565076	SIRPB1	22	2	10	34
ENST00000554864	AC022601.1	45	7	11	64
ENST00000300862	HIF3A	104	12	48	171
ENST00000351870	MTERF	31	3	10	44
ENST00000414380	SH2D3C	5	0	5	10
ENST00000452357	OAS1	51	1	16	68
ENST00000445626	ALG3	29	0	15	44
ENST00000405201	NCOR2	193	37	146	423
ENST00000486715	GFM1	62	9	38	110
NM_003319	TTN	4227	354	1242	5904
ENST00000523887	ERLIN2	1	0	1	2
ENST00000452682	NCOA4	63	5	15	86
ENST00000259698	FAM65B	97	8	25	134
ENST00000318911	CYC1	41	7	14	64
ENST00000419091	RCOR3	23	2	9	35
ENST00000419098	ZNF732	64	12	16	93
NM_144685	HIPK4	58	4	28	93
ENST00000260302	MMP13	95	5	18	123
ENST00000260303	ENSG00000137746	0	0	2	4
ENST00000511280	RP11-1286E23.17	26	1	7	34
ENST00000339364	PIK3AP1	105	11	48	170
ENST00000339363	RPGR	22	2	9	35
ENST00000335464	TMEM104	54	5	36	97
ENST00000419548	SIGLEC1	5	0	0	5
ENST00000404158	GATAD2A	16	0	9	26
ENST00000334598	INO80C	21	0	10	32
ENST00000450269	BTBD19	11	0	0	12
ENST00000458059	TMEM188	4	0	4	9
ENST00000450260	MIA3	1	0	0	1
ENST00000332859	SUMO3	6	0	8	15
ENST00000332853	VSTM4	64	4	23	96
ENST00000332854	ZNF530	81	10	20	111
ENST00000332857	FAM75A6	157	18	52	228
ENST00000265870	SLC25A16	16	4	4	25
ENST00000265872	CCAR1	102	28	33	169
ENST00000304328	USP6	41	5	18	66
ENST00000301807	Q8N8K0	286	26	122	434
ENST00000369212_v70	MCHR2	36	4	23	65
ENST00000555099	OR4C13	121	7	33	164
ENST00000432605_v68	C2orf74	9	2	4	16
ENST00000352066	NUP62	56	5	20	84
ENST00000352065	TCF7L2	1	0	0	2
ENST00000450194	KIAA0415	129	12	71	218
ENST00000449629	AIM1L	4	0	0	6
ENST00000491660	SERP1	3	0	1	4
ENST00000456692	RASA1	75	48	18	149
ENST00000507958	CDH18	305	14	99	424
ENST00000507955	DDX41	66	6	32	111
ENST00000329138	HGS	60	2	28	91
ENST00000378305	AC073082.1	3	0	3	6
ENST00000378302	RCBTB1	37	5	22	65
ENST00000378300	TPM2	10	0	7	23
ENST00000306687	OR2M4	105	11	53	170
ENST00000313608	MRPS23	14	0	8	23
ENST00000322101	OR51S1	111	8	38	157
ENST00000322107	OR10H4	62	4	33	100
ENST00000313601	GNAI2	42	2	20	64
ENST00000209875	CBX5	17	7	5	32
ENST00000209873	AAAS	49	8	19	78
ENST00000302572	OR5B12	88	7	33	128
ENST00000219700	HMOX2	23	1	11	38
ENST00000355650	ZNF253	44	9	19	73
ENST00000263025	MAPK3	50	2	29	83
ENST00000263026	EEF2K	164	20	53	237
ENST00000338901	EDA	7	0	0	8
ENST00000338904	RNASE9	40	3	9	53
ENST00000333026	DGAT2L6	48	7	17	73
ENST00000333027	MTMR3	38	1	22	64
ENST00000234347	PRTN3	13	1	6	21
ENST00000225245	CCL3	11	1	6	19
ENST00000272395	TRIM43	53	4	26	83
ENST00000295830	RPL22L1	16	1	5	23
ENST00000295834	FABP1	37	3	14	54
ENST00000503128	WHSC1	51	2	11	65
ENST00000309495	ZNF654	58	10	15	83
ENST00000420192	MTHFD1L	1	1	2	4
ENST00000542003	ENSG00000257028	8	0	0	8
ENST00000542006	AC073343.1	7	1	2	10
ENST00000434248	ZNF780B	193	21	51	267
ENST00000272643	THSD7B	438	41	118	623
ENST00000272641	NXPH2	57	3	28	90
ENST00000315765	HEPHL1	178	17	55	257
ENST00000272647	AMMECR1L	23	2	9	35
ENST00000272645	POLR2D	14	3	0	17
ENST00000421577	HTATIP2	21	3	7	32
ENST00000597278	ENSG00000269155	1	0	0	1
ENST00000262776	LGALS3BP	45	2	21	70
ENST00000436302	AGBL3	42	9	7	60
ENST00000331772	RNLS	17	5	18	40
ENST00000320270	RRS1	14	3	4	24
ENST00000340963	ZNF780A	95	11	18	124
ENST00000265097	THOC3	13	0	10	23
ENST00000335858	RAD51D	18	0	6	24
ENST00000265094	FBXW11	47	1	12	63
ENST00000253144	ZNF331	84	6	29	119
ENST00000330828	C12orf60	32	4	16	52
ENST00000246646	KRT38	58	12	39	112
ENST00000432191	PPHLN1	19	2	5	27
ENST00000327245	ATP10B	223	15	93	335
ENST00000332082	WSCD2	141	13	56	218
ENST00000273512	NCEH1	50	3	15	68
ENST00000332088	Q6ZRU5	0	0	2	2
ENST00000305135	YEATS2	124	6	53	192
ENST00000248899	NCF4	41	3	15	61
ENST00000305139	UGT1A6	80	6	36	124
ENST00000306442	PPIC	14	2	15	32
ENST00000306448	ATP6V1E2	23	3	14	40
ENST00000239223	DUSP1	29	2	7	39
ENST00000367911	C1orf110	8	0	0	8
ENST00000367910	C1orf110	30	1	3	34
ENST00000374204	ZNF683	66	3	21	94
ENST00000370515	SPANXD	39	2	8	50
ENST00000331194	KIAA1509	33	1	10	45
ENST00000423557	IL10	17	3	11	33
ENST00000370519	SPANXA1	5	6	0	11
ENST00000370518	SPANXA2	21	6	0	27
ENST00000423550	DIP2C	3	0	4	7
ENST00000399284	KCNE1	23	1	10	34
ENST00000301141	CYP2A6	83	2	32	119
ENST00000301146	CYP2A7	88	3	32	125
ENST00000301149	GPD1	35	2	13	51
ENST00000537758	PORCN	56	8	26	92
ENST00000305798	TSPAN5	39	2	9	51
ENST00000290921	CTBP1	31	1	15	48
ENST00000343619	ATP6V0A1	71	6	21	104
ENST00000373151	MAP7D1	53	17	12	88
ENST00000379172	UPF2	22	3	8	35
ENST00000373157	COL6A5	35	7	8	52
ENST00000379170	CCDC90A	25	1	5	34
ENST00000373159	TRAPPC3	11	0	2	13
ENST00000379179	SERP2	7	0	1	8
ENST00000307792	SEMA3E	149	27	46	233
ENST00000293748	SYNGAP1	95	12	40	154
ENST00000396576	CACNB2	108	8	26	144
ENST00000325366	C5orf22	45	3	15	68
ENST00000293745	KRT72	75	2	27	106
NM_016155.3	MMP17	18	1	14	33
ENST00000305866	CCDC132	126	16	30	177
ENST00000305869	CCL11	16	4	6	27
ENST00000438731	C4orf51	12	4	12	28
ENST00000422689	ZNF880	65	9	24	99
ENST00000438735	CXCR6	19	0	8	27
ENST00000318493	MET	379	28	93	539
ENST00000439461	ZNF766	47	5	11	63
ENST00000307428	PARM1	152	3	56	215
ENST00000439466	CT47A5	2	0	1	3
ENST00000307422	MRPL4	28	1	13	42
ENST00000275607	SUMF2	36	1	14	55
ENST00000275603	CCT6A	51	7	12	70
XM_291345.2	IQSEC2	90	8	35	139
ENST00000374517	TXN	4	0	2	8
ENST00000374516	PHF1	36	8	17	63
ENST00000286070	RBM45	37	10	17	67
ENST00000374514	LYPLA2	15	2	6	24
ENST00000374511	TXNDC8	16	0	4	22
ENST00000374510	TXNDC8	17	0	2	21
ENST00000371741	KCNB1	165	17	69	251
ENST00000374519	P2RY4	44	0	15	59
ENST00000371746	LHX3	32	3	16	53
ENST00000298545	C9orf98	104	6	34	150
ENST00000409445	CAPS2	66	4	9	83
ENST00000283752	SERPINB3	114	10	34	161
ENST00000372202	DYDC1	18	4	5	28
ENST00000409441	LIMS1	6	1	7	14
ENST00000372207	BEST4	30	4	4	38
ENST00000298542	FRMD7	92	6	26	126
ENST00000290219	IFNGR2	26	4	12	44
NM_006341.2	MAD2L2	10	2	8	22
ENST00000376917	MOG	38	7	14	61
ENST00000376916	ASPDH	20	0	5	26
ENST00000376919	SSX1	34	1	6	42
ENST00000376918	C19orf63	14	4	10	29
ENST00000290216	SCRN2	39	1	19	60
ENST00000377351	UBA1	68	7	40	116
ENST00000392278	C19orf12	15	1	9	26
ENST00000371586	CC2D1B	69	6	17	96
ENST00000392272	KIRREL	108	8	43	167
ENST00000392273	LATS1	21	3	10	34
ENST00000435974	C4orf26	21	2	7	30
ENST00000447452	ORC5	14	2	8	27
ENST00000447459	GSG1L	39	2	24	69
ENST00000538575	PRRG3	62	12	24	101
ENST00000311459	ATP5S	18	1	11	31
ENST00000294829	FAM71A	95	7	36	138
ENST00000013222	INMT	57	3	24	85
ENST00000311450	PLAC8L1	18	4	8	31
ENST00000311457	REC8	39	6	22	76
ENST00000359875	HHLA3	12	0	2	14
ENST00000359874	SPINK5	123	28	43	203
ENST00000359872	ACCN1	75	13	41	130
ENST00000282406	PLEKHH2	178	25	62	275
ENST00000359878	KCTD18	58	6	10	74
ENST00000395132	PML	13	0	12	26
ENST00000295190	SLC16A14	95	7	49	152
ENST00000299633	HDGFRP3	18	2	7	27
ENST00000395139	HYAL2	35	4	18	57
ENST00000299638	GRINL1A	23	0	5	28
ENST00000535622	DEPDC5	141	23	48	219
ENST00000367580	MR1	51	5	13	69
ENST00000367588	KIAA1614	92	6	41	139
ENST00000376005	C1orf195	3	0	0	3
ENST00000376004	KDELC1	63	6	24	93
ENST00000376001	C9orf153	12	1	2	16
ENST00000400230	TPTE2	152	19	35	216
ENST00000400236	RFPL2	41	4	13	58
ENST00000400237	RFPL2	36	4	14	54
ENST00000375263	HSD17B3	36	4	15	56
ENST00000375267	UBR4	143	6	70	225
ENST00000281273	QTRTD1	32	4	16	53
ENST00000373634	TMEM39B	33	4	12	49
ENST00000373631	CRB2	117	10	44	172
ENST00000200307	CCL7	6	0	1	8
ENST00000560572	DUOXA1	1	0	0	1
ENST00000391720	C19orf51	49	7	19	78
ENST00000391729	KIR2DS4	76	3	28	108
ENST00000391728	KIR3DL1	100	6	41	149
ENST00000281182	ACAD8	41	3	13	58
ENST00000281187	VPS26B	35	2	13	50
ENST00000373980	PRKG1	120	6	37	171
ENST00000391411_v68	C17orf51	7	1	6	17
ENST00000394269	TCOF1	10	0	13	24
ENST00000394264	FAM122A	21	1	4	26
ENST00000394263	PRICKLE4	27	3	12	49
ENST00000318460	Q8NH11	7	1	2	10
ENST00000310496	RFNG	11	1	4	16
NM_020137	GRIPAP1	38	3	13	56
ENST00000368059	SLAMF6	59	5	17	83
ENST00000368057	SLAMF6	21	2	12	35
ENST00000415673	SP140L	65	2	16	84
ENST00000368054	CD84	59	6	23	94
ENST00000372586	DOLK	47	4	13	65
ENST00000372587	EDN2	13	2	6	21
ENST00000367639	TEX35	6	0	5	11
ENST00000372582	IL1RAPL2	127	12	27	169
ENST00000372583	HIVEP3	286	16	121	423
ENST00000372581	GUCA2B	9	1	9	19
ENST00000367630	VTA1	28	3	6	40
ENST00000381178	TH	47	3	26	76
ENST00000372588	ESX1	84	0	20	105
ENST00000367635	RALGPS2	64	8	21	96
ENST00000254436	TRIM21	46	5	26	78
ENST00000574298	ZNF75A	46	6	4	56
ENST00000397762	RAB2B	15	1	11	29
ENST00000418176	KRBOX1	1	1	2	5
ENST00000418177	GRM5	204	16	80	304
ENST00000326952	ENSG00000179824	0	0	1	1
ENST00000326958	C5orf23	13	4	4	22
XM_496137.1	LOC440354	2	0	0	2
ENST00000494811	PARP14	3	0	0	3
ENST00000351797	FAM114A2	51	7	12	72
ENST00000354313	ITPK1	27	1	7	38
ENST00000320460	GLIPR1L2	36	2	14	52
ENST00000366756	DLL1	76	5	36	118
ENST00000267499	ADAM21	248	30	97	375
ENST00000402860	C22orf33	34	3	11	50
ENST00000402866	DRP2	103	9	30	147
ENST00000317147	CNOT1	253	28	70	363
ENST00000357568	CAPN3	78	6	33	121
ENST00000357564	ENSG00000197585	3	0	2	5
ENST00000357566	ENSG00000196987	5	0	1	7
ENST00000544570	PDE2A	54	3	28	90
ENST00000544571	GK5	5	1	0	8
ENST00000518525	GABRP	82	5	24	112
ENST00000297904	FIGF	43	5	11	61
ENST00000518529	SFTA3	12	1	4	17
ENST00000359094	MAP2K6	39	4	19	63
ENST00000359092	AXL	146	12	43	204
ENST00000316433	ZNF540	86	9	15	112
ENST00000246203	NR	0	1	1	2
ENST00000316436	C3orf45	7	2	12	24
ENST00000397189	PHF16	82	9	16	110
ENST00000367089	DYNLT1	10	1	1	12
ENST00000397180	RGN	23	0	7	31
ENST00000312534	ENSG00000174121	1	0	2	3
ENST00000312536	C11orf68	12	0	2	14
ENST00000219548	STUB1	27	0	8	40
ENST00000446378	CMYA5	422	49	139	614
ENST00000369095	C1orf51	44	2	20	68
ENST00000369096	PRDM1	68	5	30	105
ENST00000369093	TIAL1	43	5	13	64
ENST00000327607	Q9H6K5	10	0	3	13
ENST00000369098	C1orf54	3	0	0	3
ENST00000367087	FCAMR	40	7	16	63
ENST00000429564	AQP12A	8	0	5	13
ENST00000429566	OR1M1	67	1	33	101
ENST00000321731	C14orf39	104	22	20	153
ENST00000321736	CNPY1	17	3	5	27
ENST00000389204	ASPH	6	3	3	13
ENST00000389202	ITGAD	175	7	69	261
ENST00000389201	LRRC4B	113	3	56	173
ENST00000541718	MPDZ	167	12	49	233
ENST00000389208	ASPDH	22	0	4	28
ENST00000448803	ZSCAN2	57	0	19	78
ENST00000356215	Q6ZQU9	1	0	0	1
ENST00000350119	DOC2A	36	3	23	63
ENST00000395850	CD59	10	0	5	15
ENST00000304222	ADORA2B	21	3	10	34
ENST00000344648	Q6ZTY5	16	2	6	24
ENST00000344649	ENSG00000188897	6	1	3	11
ENST00000358321	SUSD2	89	8	44	148
ENST00000450833	HLA-DOA	7	0	14	21
ENST00000344641	MRRF	18	0	9	28
ENST00000344642	LDLRAD2	24	0	9	33
ENST00000344644	UGT1A10	93	4	41	141
ENST00000344646	ANUBL1	67	7	13	88
ENST00000355540	TRRAP	441	22	212	682
ENST00000444837	MT1G	9	0	2	13
ENST00000274400	GTF2H2	7	0	0	7
ENST00000228506	MLEC	32	0	9	44
ENST00000355899	PLS3	55	5	20	85
ENST00000355898	ZNF507	84	13	29	127
ENST00000368879	ZNF687	32	0	20	53
ENST00000368875	PI4KB	70	10	27	107
ENST00000355890	Q86U47	1	0	0	1
ENST00000355897	GPR160	23	4	11	38
ENST00000368870	RFX5	58	22	17	101
ENST00000375644	ENSG00000182776	1	0	0	1
ENST00000282572	CCNO	17	2	5	24
ENST00000383467	LRRC30	76	5	31	112
ENST00000263552	TBXAS1	78	1	27	108
ENST00000156825	MBD3	29	2	18	51
ENST00000263556	P4HA1	80	14	25	125
ENST00000262207	CRISPLD1	91	14	18	129
ENST00000521072	PPIL6	22	9	7	39
ENST00000521074	C10orf40	2	3	0	5
ENST00000375643	IARS	84	10	23	121
ENST00000262209	TRPA1	49	2	17	73
NM_015461.1	ZNF521	269	18	106	393
ENST00000256460	CAMK1	30	4	25	61
ENST00000256463	BRK1	0	0	1	1
ENST00000222823	NOD1	86	3	47	140
ENST00000456866	STAU1	3	0	2	7
ENST00000446546	ZSWIM8	2	0	1	3
ENST00000310827	DCAF7	36	2	10	49
ENST00000310823	ADAM17	50	5	22	83
ENST00000373074	MEAF6	7	0	0	8
ENST00000481739	RXRA	60	5	24	92
ENST00000333761	C22orf26	9	0	1	10
ENST00000264122	CBLB	130	6	42	186
ENST00000334351	PNRC2	2	0	0	2
ENST00000343455	DICER1	194	21	55	279
ENST00000343457	LRRC66	140	15	46	205
ENST00000414262	C14orf2	5	0	0	5
ENST00000314980	LGALS7	3	0	2	5
ENST00000264051	NGEF	199	19	65	286
ENST00000380345	LHFPL2	15	0	6	23
ENST00000380347	GNRH2	6	12	5	23
ENST00000343459	ZNF34	45	5	16	68
ENST00000414268	FMN1	78	6	30	123
ENST00000380342	TMEM27	18	2	7	29
ENST00000379774	C17orf48	16	4	7	27
ENST00000379775	PFKFB3	46	2	27	77
ENST00000231228_v70	IL12B	12	0	9	21
ENST00000381434	IL33	36	2	10	49
ENST00000381436	GPR12	66	2	31	100
ENST00000381431	SGCB	30	5	11	46
ENST00000331837	NDN	87	7	41	135
ENST00000264057	DGKD	106	10	43	163
OTTHUMT00000057980.1	RP1-241P17	2	0	0	2
ENST00000445019	GPATCH3	2	0	0	2
ENST00000370952	LRRC40	57	11	19	92
ENST00000451531_v68	POTEI	33	0	15	50
ENST00000293441	SHANK1	213	14	91	326
ENST00000339758	DNAJC12	10	0	4	14
ENST00000392822	MLF1	36	13	7	56
ENST00000405431	PGF	16	0	4	22
ENST00000405430	SH3YL1	17	1	2	23
ENST00000339750	RIMS2	30	2	24	57
ENST00000301305	SLC39A4	57	0	22	83
ENST00000237283	ADAT2	18	1	6	28
ENST00000339754	NECAP1	21	0	13	34
ENST00000291503	ATP13A1	34	4	20	59
ENST00000307229	Q96AM0	1	0	0	1
ENST00000307221	DNAJB7	32	7	6	47
ENST00000307227	SUCLG2	33	2	15	50
ENST00000455064	ALDH1L1	14	2	5	21
ENST00000347606	ZNF334	145	11	27	186
ENST00000480462	FAM71F2	26	1	8	35
ENST00000375354	ZNF169	2	0	0	2
ENST00000270879	FCN3	24	9	10	46
ENST00000252456	CNN1	40	0	20	61
ENST00000221847	EBI3	19	1	9	30
ENST00000375353	FAM70B	56	5	16	79
XM_293354.6	DCAF8L2	75	2	41	121
ENST00000331552	NR2C2AP	8	1	3	12
ENST00000327271	RP11-382B18.2	16	0	3	20
ENST00000553905	RP11-247L20.2	10	0	6	16
NM_004142.1	MMPL1	26	0	15	41
ENST00000328459	TTC7B	90	4	35	135
ENST00000328458	FOLR4	27	5	18	51
ENST00000366766	CDC42BPA	154	20	51	229
ENST00000402530	ANO7	9	0	2	11
ENST00000407721	DHCR7	50	0	40	92
ENST00000494598	PLCH1	65	7	29	105
NM_012417.2	PITPNC1	34	6	9	50
NM_133638.1	ADAMTS19	248	27	60	345
ENST00000337363	CCDC68	62	2	12	79
ENST00000514591	LPHN3	287	21	102	422
ENST00000330255	DHRS7C	43	4	17	65
ENST00000340370	DOCK7	189	27	51	283
ENST00000330252	ENSG00000185945	22	0	8	31
ENST00000561594	FAN1	23	0	6	30
ENST00000245479	SOX9	59	38	17	122
ENST00000330258	FAM123B	158	68	42	269
ENST00000338005	KIAA1984	45	5	14	66
ENST00000402538	RASGRP3	6	0	3	11
ENST00000555685	EPPIN	15	3	4	25
ENST00000329494	DZANK1	18	1	11	32
ENST00000242848	ZC3H13	71	21	17	110
ENST00000172229	NGFR	52	3	23	78
ENST00000329492	MAPK8IP2	41	1	14	59
ENST00000329493	ENSG00000183397	25	1	4	30
ENST00000358102	NR3C2	115	13	34	166
ENST00000456085	SUGP2	14	0	6	21
ENST00000303212	NRTN	4	1	1	6
ENST00000303210	GNB2	34	2	9	50
ENST00000316375	C11orf42	32	2	16	52
ENST00000303219	SMC2	20	1	9	31
ENST00000271835	CRNN	88	11	46	145
ENST00000285518	AGPAT5	28	5	16	50
ENST00000302418_v70	KIF5B	25	1	4	31
ENST00000019317	RALBP1	47	8	20	76
ENST00000372425	HYI	18	1	8	28
ENST00000298832	TTLL5	111	16	30	167
ENST00000298838	PACSIN3	29	5	10	44
ENST00000322712	PDZD3	44	4	8	60
ENST00000230048	ACOT13	9	0	7	16
ENST00000322716	EPM2AIP1	38	10	15	65
ENST00000429602	SIMC1	2	0	0	2
ENST00000350997_v71	FADS1	11	0	4	16
ENST00000457681	C9orf147	0	0	0	1
ENST00000264972	ZAP70	95	4	38	142
ENST00000333781	WRB	11	0	4	19
ENST00000541862	TTN	42	5	22	77
ENST00000264977	PPP2R3A	94	10	36	142
ENST00000382477	C19orf26	21	0	3	27
ENST00000325942	FRAS1	216	26	74	322
ENST00000325945	HAO2	78	9	23	114
ENST00000541089	POLA2	10	2	6	19
ENST00000252172	MYH13	304	37	151	500
ENST00000383701	EOGT	13	0	9	26
ENST00000383703	LRIG1	63	5	31	104
ENST00000295974	APBB2	22	3	14	42
ENST00000538162	PNMA6D	1	0	1	2
ENST00000337940	NR1I2	50	5	17	74
ENST00000337943	PYCR1	23	0	10	33
ENST00000457351	PPM1M	6	1	7	15
ENST00000457357	SMAD6	1	0	0	1
ENST00000457354	TMX1	21	2	10	36
ENST00000272567	Q9NU36	5	0	0	5
ENST00000333254	C10orf96	50	1	14	68
ENST00000309519	B4GALT2	15	1	9	26
ENST00000333256	TSSC4	19	1	13	33
ENST00000341130	TMEM221	3	0	2	5
ENST00000336098	FGG	78	5	25	122
ENST00000336095	RNF24	8	0	3	12
ENST00000336097	NME1	7	2	6	16
ENST00000427177	SEPT9	44	1	12	59
ENST00000427170	CERS1	10	1	10	22
NM_058171.2	INGX	1	0	0	1
ENST00000318724	ATXN7L1	15	0	5	20
ENST00000323040	GPR4	54	4	35	93
ENST00000426804	RIMBP3	48	6	26	83
ENST00000367030	LAMB3	166	8	79	255
ENST00000367033	PLXNA2	203	13	64	287
ENST00000367034	MRPL18	19	2	8	32
ENST00000367036	CD34	10	3	5	18
ENST00000300176	AGFG2	50	3	22	78
ENST00000300177	GREM1	15	2	12	29
ENST00000300175	SCG5	13	1	5	19
ENST00000300179	C7orf51	90	5	41	138
ENST00000265758	WBSCR22	23	1	7	35
ENST00000265755	GTF2IRD1	100	7	43	162
ENST00000265753	EIF4H	21	3	9	34
ENST00000372876	TBCC	25	2	9	36
ENST00000372874	ADA	31	4	23	65
ENST00000372873	SYNPO2L	69	2	29	100
ENST00000342449	BRWD1	180	27	48	263
OTTHUMT00000129563.1	LCAP	8	2	7	17
ENST00000342444	ASCC1	3	3	4	10
ENST00000538832	CD8A	1	0	0	1
ENST00000348405	SEC31A	1	0	0	1
ENST00000296695	SPINK1	10	0	3	14
ENST00000296694	SCGB3A2	13	0	5	18
ENST00000422277	TREX1	21	3	3	27
ENST00000328843	DNAH11	655	85	217	983
ENST00000537389	B3GAT1	29	0	16	47
ENST00000328848	NOP10	9	0	6	15
ENST00000308748	ASPHD1	23	2	15	46
ENST00000435786	PML	45	5	29	80
ENST00000308742	ALG10B	57	4	17	78
ENST00000308744	NPFFR2	120	10	30	161
ENST00000292778	YDJC	18	0	10	28
ENST00000508369	FAM13A	60	10	29	104
ENST00000359253	C14orf48	11	0	2	13
ENST00000399744	PEX26	27	0	12	40
ENST00000447947	GPR89C	0	1	1	2
ENST00000447944	PNPT1	70	7	19	103
ENST00000296529	TMEM144	28	6	16	51
ENST00000571688	LITAF	8	2	6	16
ENST00000296522	HPGD	18	0	8	27
ENST00000296525	ASB5	98	13	22	135
ENST00000368102_v68	C1orf204	6	0	4	10
ENST00000398291	GNAT3	88	4	23	121
ENST00000498124	CDKN2A	69	65	9	161
ENST00000582871	LMNB2	42	1	30	74
ENST00000319933	C5orf30	23	3	2	28
ENST00000392349	ORMDL1	8	0	3	12
ENST00000355951	FAM115A	35	1	16	53
ENST00000441463	PDK3	44	3	9	58
ENST00000321535	FBXO39	56	7	22	86
ENST00000373053	MCU	32	1	9	44
ENST00000321531	OAZ3	18	3	3	24
ENST00000258955	RSAD1	40	4	20	65
ENST00000377967	KDM6A	47	29	9	94
ENST00000377966	RECK	82	11	26	126
ENST00000377962	LECT1	44	6	15	67
ENST00000377961	SCGN	57	6	23	89
ENST00000377960	GLIPR2	14	1	5	21
ENST00000377969	LRRC16A	7	0	2	10
ENST00000536472	HMHA1	26	2	27	55
ENST00000392842	RFX4	85	11	31	129
ENST00000392845	SLC33A1	53	4	25	82
ENST00000326624	ZBTB33	72	13	18	111
ENST00000392849	BCL9L	113	33	41	190
ENST00000374706	CCNY	24	0	14	39
ENST00000374704	CCNY	9	0	6	16
ENST00000374705	FKTN	5	1	3	10
ENST00000374700	AOX1	180	9	57	257
ENST00000402510	ENSG00000250423	225	12	72	311
ENST00000327979	FAM65C	98	8	55	162
ENST00000393462	PDZD7	46	3	25	77
ENST00000358127	PAX5	117	17	24	277
ENST00000358120	OR2L13	139	3	62	204
ENST00000360870	TTN	1121	89	327	1560
ENST00000163416	GOLGA5	87	9	17	121
ENST00000360872	LAT	20	1	7	31
ENST00000393469	SLC12A8	110	7	54	173
ENST00000325192	C14orf28	27	4	9	40
ENST00000431794	MYO19	145	8	61	218
ENST00000392593	PLD4	28	1	12	44
ENST00000392590	CDCA4	24	1	10	35
ENST00000392595	THYN1	21	5	11	37
ENST00000233609	RPS15	10	0	6	17
ENST00000233607	APC2	79	4	42	126
ENST00000433424	ANKLE1	49	1	13	63
ENST00000275815	EPHA1	230	13	84	338
ENST00000326080	C5orf4	19	1	6	27
ENST00000539015	FHL1	31	1	14	50
ENST00000268489	ZFHX3	393	69	167	649
ENST00000268485	MARVELD3	35	5	12	52
ENST00000268483	TXNL4B	16	2	6	24
ENST00000268482	DHX38	101	5	51	162
ENST00000529064	TSTA3	24	6	14	48
ENST00000289371	EIF5B	86	18	31	140
ENST00000289373	TMSB15A	7	0	3	10
ENST00000392334	CSNK1D	32	3	17	52
ENST00000396650	C15orf48	8	4	4	17
ENST00000396651	RPS8	16	2	11	30
ENST00000372013	C10orf116	5	1	4	10
ENST00000372014	MRPL14	12	1	8	21
ENST00000409636	HNRPLL	23	2	9	36
ENST00000372017	SNCG	10	1	4	17
ENST00000396658	UBN1	91	7	49	153
ENST00000396659	GATM	43	2	9	56
ENST00000409638	STK16	23	1	9	36
ENST00000376700	SULT1C3	28	6	10	45
ENST00000376701	WAS	50	8	15	76
ENST00000376704	TRIM10	20	0	10	31
ENST00000376705	HS6ST3	87	4	19	110
ENST00000376707	VSX1	10	0	5	15
ENST00000376708	FOXB2	77	2	64	143
ENST00000376709	VSX1	16	2	7	28
ENST00000535814	TEX10	18	1	16	36
ENST00000323906	CD37	28	2	17	49
ENST00000394657	AKTIP	28	4	4	39
ENST00000357348	RTFDC1	13	2	4	21
ENST00000357344	FAM115C	34	3	10	48
ENST00000294785	NCSTN	68	8	25	107
NM_015716	MINK1	5	2	0	9
ENST00000354924	OR5K4	64	25	26	116
ENST00000354925	PITX2	41	4	17	65
ENST00000354926	LUC7L2	48	15	7	73
ENST00000236925	CAMSAP2	43	2	13	59
ENST00000481138	ZNF782	69	10	23	102
ENST00000292782	DCUN1D1	24	5	11	43
ENST00000397060	SLC17A3	53	11	14	79
ENST00000404321	PTPRN2	111	7	71	197
ENST00000278949	MPZL3	26	0	13	39
ENST00000321301	TOMM5	3	0	1	4
ENST00000278947	SCN2B	29	3	11	43
ENST00000223864	C9orf46	15	4	5	24
ENST00000395309	KTN1	15	0	3	18
ENST00000375547	PROZ	29	6	16	51
ENST00000375544	ASPN	37	18	15	73
ENST00000375541	CROCC	212	12	82	307
ENST00000431011_v68	LCE6A	2	1	1	5
ENST00000299402	APBB1	86	3	32	125
ENST00000414063	NAA60	22	1	7	31
ENST00000380103	SMAGP	3	0	5	8
ENST00000380102	KRTAP10-7	47	1	17	66
ENST00000368790	CRCT1	10	1	28	40
ENST00000292254	RUSC1	31	0	10	42
ENST00000368799	FLG	1211	88	334	1637
ENST00000367772	SCYL3	74	6	19	100
ENST00000367771	SCYL3	72	6	18	97
ENST00000391680	RBM12B-AS1	1	1	0	2
ENST00000389420	ADAMTS20	761	78	182	1060
ENST00000400004	MAGEB17	5	2	3	10
ENST00000400001	WDR1	43	3	27	74
ENST00000356438	HYLS1	32	3	8	44
ENST00000342005	POM121L3	11	0	4	15
ENST00000299340	CYYR1	37	0	24	61
ENST00000442283	CYFIP2	143	16	70	234
ENST00000356433	DLL3	18	1	11	34
ENST00000405633	MS4A15	22	1	9	35
ENST00000373863	EYA3	10	2	2	18
ENST00000373860	C6orf127	15	0	5	21
ENST00000339511	OGG1	13	0	6	19
ENST00000339514	MYO1B	91	21	29	153
ENST00000373868	FAM13C	115	10	43	173
ENST00000334148	Q9BZU6	2	0	0	2
ENST00000360096	ARL9	15	1	5	22
ENST00000360090	LCE1B	42	6	20	68
ENST00000334141	ZSCAN2	8	0	1	9
NM_002837.2	PTPRB	296	35	115	463
ENST00000391975	HDLBP	128	19	47	201
